id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20260206_124519_883108,23.653125,0.004250000000000007,-0.026249999999999996,4.163336342344337e-17,6.1000000000000005,22.95,22.95,23.0625,22.95,0.029691741999999997,0.0297171945,0.024985860000000002,0.0297171945,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124519_883108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124519_883108.jpg,0.8,0.845875,0.723093,0.807904,0.826487
20260206_124519_883108,23.526562499999997,0.00737500000000001,-0.023374999999999993,0.020000000000000066,6.15,22.865624999999998,22.837500000000002,22.921875,22.837500000000002,0.028067024999999995,0.029281674249999997,0.025714084000000005,0.029281674249999997,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124519_883108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124519_883108.jpg,0.8,0.845875,0.727094,0.814819,0.826849
20260206_124520_133108,23.4,0.010499999999999959,-0.02049999999999999,0.039999999999999876,6.2,22.78125,22.725,22.78125,22.725,0.02644230800000002,0.028846154000000013,0.02644230800000001,0.02884615400000001,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_133108.jpg,0.8,0.796343,0.727370,0.806112,0.837295
20260206_124520_133108,23.2734375,0.0010499999999999902,-0.017849999999999998,0.01249999999999997,6.2,22.5703125,22.528125,22.5984375,22.556250000000002,0.030273991500000003,0.032076876000000004,0.029045490250000004,0.03084837475,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_133108.jpg,0.8,0.796343,0.731903,0.800109,0.837734
20260206_124520_133108,23.146874999999998,-0.00840000000000002,-0.015199999999999995,-0.015000000000000062,6.2,22.359375,22.33125,22.415625,22.3875,0.03410567500000001,0.03530759800000001,0.03164867250000001,0.0328505955,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_133108.jpg,0.8,0.796343,0.741001,0.796159,0.838662
20260206_124520_133108,23.0203125,-0.017850000000000033,-0.012549999999999992,-0.0425000000000001,6.2,22.1484375,22.134375,22.2328125,22.21875,0.03793735850000001,0.038538320000000015,0.03425185475000001,0.03485281625000001,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_133108.jpg,0.8,0.796343,0.753807,0.793824,0.839839
20260206_124520_383108,22.89375,-0.027299999999999963,-0.0099,-0.06999999999999992,6.2,21.9375,21.9375,22.05,22.05,0.041769041999999985,0.041769041999999985,0.03685503699999998,0.036855036999999986,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_383108.jpg,0.8,0.755271,0.768421,0.783129,0.833477
20260206_124520_383108,22.7671875,-0.01837499999999996,-0.009825,-0.05249999999999993,6.2,21.881249999999998,21.8953125,22.021875,22.0078125,0.038864469999999984,0.038236329249999985,0.03266640349999998,0.03329454399999998,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_383108.jpg,0.8,0.755271,0.774135,0.776171,0.833910
20260206_124520_383108,22.640625,-0.00945,-0.00975,-0.035,6.2,21.825,21.853125,21.993750000000002,21.965625000000003,0.035959898,0.0347036165,0.02847777,0.029734051,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_383108.jpg,0.8,0.755271,0.773245,0.771367,0.833817
20260206_124520_383108,22.5140625,-0.0005250000000000012,-0.009675,-0.0175,6.2,21.76875,21.8109375,21.965625,21.923437500000002,0.033055325999999996,0.03117090375,0.0242891365,0.026173558,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_383108.jpg,0.8,0.755271,0.765800,0.767480,0.833183
