id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251120_181928_900369,44.859375,0.07297500000000001,0.15052500000000002,-1.2449999999999999,1.3500000000000005,46.6734375,46.546875,47.2078125,46.884375000000006,-0.04041930375,-0.03758306950000001,-0.05231408225000001,-0.045118671000000006,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_900369.jpg,0.8,0.699588,0.800710,0.748207,0.802429
20251120_181929_150369,45.0,0.07629999999999988,0.15599999999999997,-1.2100000000000004,1.600000000000003,46.9125,46.85625,47.53125,47.1375,-0.04250000000000001,-0.04125000000000001,-0.056249999999999994,-0.04750000000000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_150369.jpg,0.8,0.668932,0.799913,0.732270,0.817948
20251120_181929_150369,45.1265625,0.06289999999999994,0.15284999999999999,-1.2475,1.9250000000000016,47.0671875,47.025000000000006,47.615625,47.292187500000004,-0.0429998455,-0.04206234550000001,-0.055166486499999993,-0.047985939500000005,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_150369.jpg,0.8,0.668932,0.800136,0.720329,0.817843
20251120_181929_150369,45.253125,0.0495,0.1497,-1.2850000000000001,2.25,47.221875,47.19375,47.7,47.446875000000006,-0.043499691,-0.042874691,-0.054082973,-0.048471878999999995,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_150369.jpg,0.8,0.668932,0.801255,0.711265,0.817809
20251120_181929_150369,45.3796875,0.036099999999999945,0.14654999999999999,-1.3225000000000002,2.5750000000000015,47.3765625,47.362500000000004,47.784375,47.6015625,-0.0439995365,-0.043687036500000005,-0.05299945949999999,-0.0489578185,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_150369.jpg,0.8,0.668932,0.803132,0.704284,0.817822
20251120_181929_400369,45.50625,0.0227,0.1434,-1.36,2.9,47.53125,47.53125,47.86875,47.75625,-0.044499382,-0.044499382,-0.051915946,-0.049443758,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_400369.jpg,0.8,0.793578,0.805493,0.731875,0.814039
20251120_181929_400369,45.5625,0.0369250000000001,0.146075,-1.3525,3.350000000000003,47.6859375,47.7,48.1078125,47.995312500000004,-0.046597168750000015,-0.046904671750000015,-0.055849628750000026,-0.05338048150000002,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_400369.jpg,0.8,0.793578,0.806021,0.751336,0.813937
20251120_181929_400369,45.618750000000006,0.05115000000000007,0.14875,-1.345,3.800000000000002,47.840625,47.86875,48.346875000000004,48.234375,-0.048694955500000005,-0.04930996150000001,-0.05978331150000002,-0.05731720500000002,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_400369.jpg,0.8,0.793578,0.805160,0.764989,0.813690
20251120_181929_400369,45.675000000000004,0.06537500000000004,0.151425,-1.3375000000000001,4.250000000000002,47.9953125,48.0375,48.5859375,48.4734375,-0.05079274225,-0.051715251250000004,-0.06371699425000002,-0.06125392850000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_400369.jpg,0.8,0.793578,0.802347,0.774378,0.813236
20251120_181929_650369,45.73125,0.0795999999999999,0.1540999999999999,-1.3299999999999996,4.699999999999999,48.15,48.20625,48.825,48.7125,-0.052890528999999964,-0.05412054099999996,-0.06765067699999995,-0.06519065199999995,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_650369.jpg,0.8,0.733174,0.796772,0.767733,0.835338
